From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
07-06-2019 08:00,205.53,11.82,75.31,1.47,1.85,2.29,49.68,70.42,12.13,41.9,14.62,71.34
07-06-2019 16:00,202.12,22.22,104.86,0.75,2.52,2.25,73.89,32.14,8.32,38.92,18.99,71.59
08-06-2019 00:00,190,39.45,89.51,0.63,0.85,2.56,79.78,13.04,14.7,32.79,12.08,83.56
08-06-2019 08:00,182.56,37.42,100.06,1.11,1.7,2.13,83.71,30.1,14.22,45.08,8.57,55.53
08-06-2019 16:00,399.44,177.23,170.52,0.4,4.89,6.78,238.55,55.95,19.81,66.35,63.45,122.69
09-06-2019 00:00,589.53,360.33,146.11,0.31,2.68,10.94,370.41,42.42,42.46,52.1,108.65,163.03
09-06-2019 08:00,311.78,54.63,132.98,0.87,1.46,5.87,115.26,41.26,23.95,84.98,22.91,138.59
09-06-2019 16:00,333.97,161.47,145.76,0.56,3.74,4.89,225.91,93.87,30.34,77.56,43.78,110.56
10-06-2019 00:00,475.69,316.27,134.99,0.31,2.18,7.56,336.8,33.88,15.91,60.38,28.2,123.28
10-06-2019 08:00,237.33,78.22,116.45,0.9,1.74,2.44,125.71,44.12,16.25,63.18,10.55,56.21
10-06-2019 16:00,403.03,202.02,141.3,0.76,2.91,6.41,238.22,31.12,17.68,66.69,41.55,112.78
11-06-2019 00:00,705.67,228.21,100.84,0.38,2.63,6.13,237.97,19.59,13.65,52.65,32.01,150.41
11-06-2019 08:00,517.89,118.43,104.26,1.7,2.03,3.45,152.02,30.8,17.98,65.66,15.59,150.91
11-06-2019 16:00,407.81,210.05,123.4,0.63,3.3,6.18,236.77,23.29,15.12,59.54,31.16,74.03
12-06-2019 00:00,273.53,19.2,61.35,2.1,1.51,2.7,48.28,27.98,20.14,47.41,35.71,67.19
12-06-2019 08:00,265.5,8.27,43.1,3.87,1.83,1.08,29.65,27.2,11,60.98,15.71,70.03
12-06-2019 16:00,224.5,37.04,61.16,2.1,3.06,1.43,62.72,33.32,8.19,59.22,8.88,84.56
13-06-2019 00:00,220.72,44.81,59.78,0.55,2.44,2.66,68.31,44.73,14.95,38.64,14.79,74.06
13-06-2019 08:00,193.81,50.22,84.49,1.32,1.5,1.9,85.9,34.27,12.86,34.27,10.13,53.25
13-06-2019 16:00,230.69,52.45,100.59,0.83,4.28,2.57,96.26,33.41,9.98,38.46,16.49,58.91
14-06-2019 00:00,198.34,153.13,57.12,0.55,1.54,1.94,159.66,19.54,9.7,37.36,5.26,52.47
14-06-2019 08:00,266.59,124.55,102.16,1.91,1.91,1.85,155.93,46.13,11.03,36.14,7.54,58.59
14-06-2019 16:00,304.41,190.54,135.74,0.95,2.4,5.58,226.88,47.3,14.98,32.34,20.99,64.06
15-06-2019 00:00,409.34,221.11,126.24,0.37,1.93,5.7,247.62,23.44,21.97,30.61,24.08,107.47
15-06-2019 08:00,353.91,111.27,116.74,2.15,2.1,2.96,152.82,55.88,19.62,35.61,10.04,90.62
15-06-2019 16:00,352.06,150.4,97.76,1.22,1.8,3.54,174.64,37.63,11.08,38.13,12.97,70
16-06-2019 00:00,319.31,92.07,46.82,2.17,1.16,1.26,99.97,30.8,6.6,37.61,3.83,57.19
16-06-2019 08:00,194.62,144.62,68.09,1.9,1.56,1.46,154.13,25.53,6.63,38.78,8.18,40.19
16-06-2019 16:00,179.59,111.09,61.61,1.49,2.01,1.34,123.29,29.02,9.07,60.18,5.6,42.28
17-06-2019 00:00,236.5,None,None,1.05,0.4,1.95,None,17.3,10.8,None,5.93,66
17-06-2019 08:00,183.68,174.17,82.68,1.77,4.64,1.89,186.05,24.48,5.7,29.79,8.38,63.14
17-06-2019 16:00,205.44,148.13,97.2,1.09,1.7,3.04,172.49,23.97,5.3,36.24,12.72,41.62
18-06-2019 00:00,75.38,68.73,54.5,1.41,1.17,1.11,85.23,38.67,5.94,31.05,7.83,33.62
18-06-2019 08:00,111.41,107.93,85.88,1.77,3.1,1.5,140.08,26.8,9.34,38.2,6.77,23.88
18-06-2019 16:00,436.41,223.11,134.02,0.45,5.18,5.17,253.08,24.99,9.15,51.44,27.06,62.5
19-06-2019 00:00,339.47,56.09,71.37,0.38,2.06,5.22,83.7,22.93,7.12,57.13,14.93,158.75
19-06-2019 08:00,413.03,62.04,120.54,0.81,1.87,3.38,114.68,102.94,16.5,69.15,12.12,127.91
19-06-2019 16:00,190.96,25.34,70.02,1.71,2.69,2.08,57.9,34.97,4.5,37.02,8.44,55.15
20-06-2019 00:00,100.91,36.86,53.52,0.72,1.6,1.67,58.52,10.47,5.46,38.66,6.85,36.12
20-06-2019 08:00,152.84,21.49,69.38,1.2,2.04,1.97,54.38,34.46,13.08,48.03,8.84,51.84
20-06-2019 16:00,253.44,16.85,108.4,1.08,2.13,2.93,71.39,76.87,7.84,46.86,31.1,75.78
21-06-2019 00:00,232.62,22,67.6,0.63,2.14,2.92,53.89,13.73,7.73,40.55,25.27,86.5
21-06-2019 08:00,182.09,22.12,77.93,1.4,1.97,2.11,59.49,30.39,9.46,40.37,9.99,63.47
21-06-2019 16:00,241.25,65.44,121.02,0.39,2.2,3.4,117.72,29.64,9.98,49.4,21.88,88.16
22-06-2019 00:00,250.81,73.45,92.6,0.33,1.7,3.6,109.12,14.86,8.43,42.18,22.41,110.03
22-06-2019 08:00,207.38,70.33,110.63,1.05,3.13,2.26,116.21,54.55,9.28,42.24,9.83,60.31
22-06-2019 16:00,201.84,10.41,84.49,1.87,1.85,2.53,53.42,64.08,11.6,46.63,29.41,53.81
23-06-2019 00:00,127.28,6.19,28.49,2.42,1.16,1.38,20.2,14.99,5.05,29.24,7.27,40.44
23-06-2019 08:00,107.16,7.82,43.56,2.09,1.58,1.38,29.53,33.33,8.8,44.02,10.13,33.31
23-06-2019 16:00,182.16,7,48.46,3.58,1.63,1.03,31.47,27.44,9.75,43.82,25.81,32.38
24-06-2019 00:00,47.94,14.26,39.88,2.58,1.44,0.93,32.83,11.41,4.45,25.02,26.74,16.75
24-06-2019 08:00,116.16,10.36,38.24,2.84,1.75,1.15,28.79,13.76,6.66,29.01,19.94,27.66
24-06-2019 16:00,95,15.8,56.92,2.08,3.04,1.61,43.14,10.59,8.88,32.62,31.27,21.09
25-06-2019 00:00,71.97,12.55,32.93,0.99,1.38,1.1,27.74,11.06,6.62,24.85,16.3,25.41
25-06-2019 08:00,149.69,35.47,79.4,0.83,2.49,2.06,71.17,59.6,7.79,32.33,15.07,53.69
25-06-2019 16:00,175.25,21.57,95.35,0.76,1.95,3.13,68.28,28.17,7.26,36.74,27.09,59.19
26-06-2019 00:00,222.5,105.7,74.3,0.41,1.75,3.03,125.7,38.67,8.21,26.7,16.47,76.75
26-06-2019 08:00,233.09,91.45,112.03,1.16,2.13,3.19,134.13,24.48,7.8,41.26,10.58,84.66
26-06-2019 16:00,187.19,60.86,101.83,0.61,2.78,2.48,103.77,25.55,8.29,44.59,10.6,61.12
27-06-2019 00:00,206.09,135.41,79.75,0.47,1.97,3.14,152.66,14.49,10.35,38.19,15.13,72.38
27-06-2019 08:00,393.41,84.42,99.79,2.03,2.23,2.17,121.9,19.74,8.7,44.51,9.94,74.16
27-06-2019 16:00,316.25,178.05,109.32,0.93,3.27,3.97,203.05,23.22,9.84,56.22,17.96,66.22
28-06-2019 00:00,360.97,176.98,88.83,0.4,5.5,3.76,191.7,12.58,6.32,46.01,16.41,93.47
28-06-2019 08:00,255.5,116.92,81.65,2.08,1.54,2.11,138.68,17.19,7.8,59.35,9.7,47.66
28-06-2019 16:00,318.03,124.7,79.48,1.57,1.73,2.71,143.99,12.9,7.38,42.98,13.12,54.97
29-06-2019 00:00,400.56,125.02,70.93,0.48,1.68,2.14,139.64,8.09,6.02,35.63,7.14,78.25
29-06-2019 08:00,280.66,132.31,91.33,1.86,2.16,1.63,162.7,16.85,6.96,33.31,6.81,53.41
29-06-2019 16:00,352.19,128.77,84.4,0.98,1.66,2.99,149.84,14.46,8.2,38.77,15.7,71.28
30-06-2019 00:00,447.03,156.94,76.8,0.69,2.17,4,168.68,44.18,21.98,35.42,60.9,111.16
30-06-2019 08:00,272.37,115.39,74.74,2.23,0.82,1.17,133.84,13.65,9.17,36.67,7.94,61.84
30-06-2019 16:00,303.19,48.7,75.47,0.88,1.6,1.69,79.83,20.58,8.09,44.9,34.03,69.16
01-07-2019 00:00,252.38,81.8,57.53,0.33,1.69,2.27,97.31,10.09,9.33,38.47,19.74,93.5
01-07-2019 08:00,258.28,30.98,78.1,1.24,1.81,2.01,66.78,39.67,8.23,37.06,11.15,95.59
01-07-2019 16:00,271.44,53.12,88.78,0.79,2.17,1.92,90.52,28.21,9.4,37.69,22.7,80.41
02-07-2019 00:00,325.5,82.28,63.18,1,1.67,1.29,100.72,15.38,7.57,37.21,7.14,86.12
02-07-2019 08:00,322.88,61.04,81.65,1.08,2.38,1.63,93.21,42.15,9.27,36.26,9.31,108.94
02-07-2019 16:00,197.22,11.64,57.82,1.84,2.26,0.93,40.23,23.27,7.96,21.65,16.86,70.97
03-07-2019 00:00,131.56,8.66,33.25,1.34,1.48,0.83,24.75,5.79,5.63,23.69,13.67,45.25
03-07-2019 08:00,116.88,12.01,39.29,2.31,2.45,0.92,30.69,7.94,8.06,18.44,14.66,37.09
03-07-2019 16:00,106.16,9.92,48.8,1.79,0.93,0.89,34.03,7,9.34,37.39,11.59,28.47
04-07-2019 00:00,110.12,14.02,33.61,1.44,1.7,1.1,29.29,5.17,5.28,31.97,8.7,42.91
04-07-2019 08:00,99.12,46.5,45.52,1.55,2.09,0.9,62.17,7.65,7.16,18.19,10,36.56
04-07-2019 16:00,115.44,70.48,35.85,0.45,2.58,2.89,76.54,30.71,7.97,15.19,25.5,60.78
05-07-2019 00:00,193.06,78.85,23.9,0.36,2,2.8,77,7.58,7.8,35.37,17.87,114.47
05-07-2019 08:00,185.91,54.93,81.24,1.32,2.71,2.35,88.02,5.79,6.58,57.68,15.93,98.41
05-07-2019 16:00,80.56,44.45,51.76,1.6,2.38,1.05,63.8,3.95,7.42,24.71,11.6,28.72
06-07-2019 00:00,83.03,30.01,28.6,0.67,1.83,0.86,39.69,5.41,7.11,23.04,9.71,31.03
06-07-2019 08:00,91.44,15.08,49.48,2.18,1.53,0.82,44.72,5.71,8.44,26.85,10.85,40.62
06-07-2019 16:00,77.75,9.44,35.51,2.43,1.78,0.56,26.59,5.41,7.89,37.84,12.24,20.69
07-07-2019 00:00,65.06,20.17,20.63,0.81,1.93,0.62,27.43,5.28,8.31,51.61,11.58,29.5
07-07-2019 08:00,129.38,62.31,77.82,0.9,1.59,1.06,92.19,16.28,7.93,57.17,9.17,56.09
07-07-2019 16:00,172.91,56.59,78.19,0.58,4.32,1.51,87.73,8.76,8.63,39.76,14.19,61.44
08-07-2019 00:00,153.97,55.96,32.75,0.54,1.75,0.95,63.04,4.7,6.34,58.54,7.8,52.19
08-07-2019 08:00,187.81,26.98,70.02,1.96,2.02,0.92,59.23,11.06,7.22,43.79,9.54,67.25
08-07-2019 16:00,179.75,72.14,87.57,1.1,2.02,1.11,105.47,7.39,9.53,34.95,9.34,61.72
09-07-2019 00:00,151.42,75.7,33.45,0.59,1.9,0.64,79.52,4.59,6.52,49.57,5.63,46.91
09-07-2019 08:00,193.05,112.85,80.44,1.08,1.81,0.23,134.83,7.47,7.67,36.12,5.58,51.47
09-07-2019 16:00,123.72,37.33,44.49,1.17,4.3,1.32,54.09,21.17,7.01,47.17,26.3,40.88
10-07-2019 00:00,101.83,25.87,34.38,1.13,2.89,0.74,39.37,12.28,5.76,45.66,13.95,51.78
10-07-2019 08:00,413.14,97.92,63.64,1.55,1.79,0.66,113.7,4.24,7.09,44.13,7.59,75.66
10-07-2019 16:00,621,103.27,80.95,0.68,1.18,1.2,127.23,26.38,7.19,25.51,20.56,114.88
11-07-2019 00:00,338.56,178.21,41.84,0.56,None,0.8,167.58,8.54,6.29,25.98,9.98,83.69
11-07-2019 08:00,543.66,155.13,82.54,1.55,2.38,0.5,170.4,6.7,8.09,64.16,5.05,83.41
11-07-2019 16:00,396.28,30.07,59.9,1.5,1.71,1.07,56.37,22.97,8.18,77.27,30.36,80.81
12-07-2019 00:00,178.84,54.11,13.07,0.69,1.47,0.77,51.07,15.2,6.77,64.14,10.11,56.28
12-07-2019 08:00,696.22,159.25,61.61,1.88,1.18,0.47,162.57,13.31,7.55,41.29,5.12,96.94
12-07-2019 16:00,589.04,93.18,101.46,1.35,1.35,1.68,129.93,40,11.56,44.8,13.45,110.82
13-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
13-07-2019 08:00,562.5,132.75,48,2.28,1.97,0.74,133.61,21.16,7.52,27.42,5.9,95.96
13-07-2019 16:00,335.56,65.07,50.83,1.16,3.84,1.13,80.09,33.14,7.79,28.35,28.18,67.06
14-07-2019 00:00,260.62,126.43,43.78,0.89,1,0.86,126.37,19.24,7.28,29.8,9.67,51.81
14-07-2019 08:00,404.31,110.88,57.58,1.35,1.6,0.54,114.89,19.96,9.76,47.89,4.82,72.47
14-07-2019 16:00,272.06,18.44,48.78,1.68,1.84,0.78,40.99,37.92,8.56,38.8,35.92,67.62
15-07-2019 00:00,66.5,10.87,33.09,1.5,1.99,0.75,26.45,25.3,6.9,33.19,22.39,22.19
15-07-2019 08:00,237.62,30.56,44.23,1.65,2.02,0.78,48.46,19.6,7.46,39.03,12.9,49.91
15-07-2019 16:00,147.53,80.84,41.21,0.76,2.07,1.93,87.82,32.4,8.25,22.77,36.25,48.81
16-07-2019 00:00,88.69,16.36,55.31,1.44,1.53,0.67,42.76,33.35,7.46,24.98,19.52,30.94
16-07-2019 08:00,108.25,26.71,50.79,1.44,2.29,0.99,48.79,57.33,8.27,46.74,22.82,28.72
16-07-2019 16:00,129.38,42.3,47.12,0.88,3.38,0.91,59.54,84.37,9.62,24.82,24.11,34.81
17-07-2019 00:00,87.88,42.1,18.57,0.77,1.59,1.22,44.21,62.96,5.76,25.62,19.27,38.38
17-07-2019 08:00,59.38,111.07,47.92,0.35,2.15,1.52,116.03,18.53,10.16,14.21,12.38,28.69
17-07-2019 16:00,168.66,57.5,84.53,0.32,1.19,2.12,91.86,16.47,6.18,13,26.12,57.22
18-07-2019 00:00,105.66,70.4,52.99,0.37,1.18,0.63,85.59,9.55,7.03,12.65,11.92,41.69
18-07-2019 08:00,72.69,101.11,49.91,0.37,1.61,1.03,108.98,10.02,8.35,10.78,10.99,30.06
18-07-2019 16:00,208.44,134.01,113.92,0.31,2.59,1.6,169.81,6.47,11.4,13.93,16.94,49.84
19-07-2019 00:00,271.94,69.42,60.45,0.43,2.47,2.88,88.76,13.19,7.56,28.59,49.27,89.5
19-07-2019 08:00,192.53,16.49,65.28,1.04,1.58,1.07,54.97,5.8,5.47,21.15,14.82,66.44
19-07-2019 16:00,250.34,33.41,72.72,0.58,1.91,0.9,65.92,22.21,8.25,31.81,25.11,74.78
20-07-2019 00:00,133.75,11.6,23.54,0.57,1.86,0.88,21.99,6.93,8.9,67.49,8.78,54.91
20-07-2019 08:00,134.44,38.77,54.9,1.2,1.71,0.92,60.81,30.05,9.12,40.19,22.99,44.75
20-07-2019 16:00,173.94,106.65,60.41,0.3,0.88,2.28,119.07,61.79,9.02,28.4,32.78,69.25
21-07-2019 00:00,179.69,27.03,40.31,0.37,2.82,1.66,43.48,28.29,8.21,26.88,39.76,82.62
21-07-2019 08:00,136,29.38,69.74,1.5,2.23,0.85,61.05,17.9,7.51,20.62,18.79,54.66
21-07-2019 16:00,152.28,183.69,45.25,0.33,2.89,2.71,173.85,30.2,11.61,36.1,37.67,65.78
22-07-2019 00:00,201.66,57.21,28.4,0.3,3.12,2.24,61.76,13.41,8.16,44.25,50.31,87.94
22-07-2019 08:00,148.88,14.1,51.78,0.96,2.11,1.3,39.05,9.7,5.86,81.28,15.04,59.44
22-07-2019 16:00,173.06,140.11,67.97,0.42,4.56,2.43,150.39,112.85,9.13,65.18,41.48,68.19
23-07-2019 00:00,282.56,68.74,27.08,0.37,3.79,3.72,70.44,68.2,9.06,31.71,69.19,120.28
23-07-2019 08:00,212.66,37,74.19,0.52,3.73,1.51,69.58,2.95,7.47,30.43,23.21,75.09
23-07-2019 16:00,243.03,78.28,81.5,0.41,3.66,2.91,107.15,12.08,11.14,70.58,27.77,67.81
24-07-2019 00:00,348.94,103.61,37.76,0.44,3.06,4.21,104.56,34.53,9.22,44.36,65.38,107.19
24-07-2019 08:00,208.23,43.87,126.66,0.69,1.91,1.62,103.11,10.76,8.15,28.79,17.65,62.6
24-07-2019 16:00,138.47,76.26,101.31,1.2,1.27,1.3,116.07,7,6.56,56.9,14.06,40.66
25-07-2019 00:00,55.97,14.66,37.51,0.93,0.61,0.75,31.9,None,1.1,39.47,10.26,15.62
25-07-2019 08:00,122.06,134.33,64.64,0.59,1.55,1.03,143.85,10.27,7.55,36.5,10.91,29.09
25-07-2019 16:00,108.5,63.02,70.5,0.57,1.47,1.56,88.86,30.87,7.32,69.13,40.56,31.28
26-07-2019 00:00,71.59,8.9,24.32,1.03,0.71,0.96,20.19,17.86,5.91,97.3,24.84,31.94
26-07-2019 08:00,60.34,27.35,46.46,1.7,0.88,0.8,47,31.09,6.52,71.04,12.69,21.41
26-07-2019 16:00,59.22,51.45,45.34,0.4,1.17,1.22,66.05,83.37,7.1,60.23,21,24.66
27-07-2019 00:00,57.44,8.67,23.05,1.4,0.68,1.13,19.31,34.79,6,69.75,51.16,24
27-07-2019 08:00,42.5,15.62,42.83,1.55,0.77,0.98,36.17,29.5,6.04,59.29,14.49,23.72
27-07-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
28-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
28-07-2019 08:00,44.82,11.02,39.75,3.07,0.73,0.43,29.86,31.85,7.57,17.51,11.05,13
28-07-2019 16:00,66.94,14.56,46.41,2.08,1.1,0.74,36.55,29.88,7.85,17,29.26,18.06
29-07-2019 00:00,73.12,10.13,20.66,2.02,0.72,0.81,19.26,29.61,5.32,25.96,43.32,31
29-07-2019 08:00,60.19,11.88,48.77,3.01,0.91,0.9,35.62,25.44,7.4,18.94,16.79,16.41
29-07-2019 16:00,81.81,21.72,39.09,1.67,1.46,0.74,38.52,20.6,9.01,35.86,15.17,24.66
30-07-2019 00:00,84.66,9.78,20.59,1.44,1.32,0.71,18.93,19.27,7.66,45.58,24.53,31.62
30-07-2019 08:00,73.09,15.78,46.07,2.15,1.46,1.01,37.37,19.63,6.97,42.33,25.57,21.91
30-07-2019 16:00,108.81,37.04,55.64,1.01,1.41,1.22,59.79,44.53,9.27,35.81,41.43,33.69
31-07-2019 00:00,75.81,8.13,20.89,1.9,0.9,0.87,17.74,17.49,7.99,43.7,20.87,30.12
31-07-2019 08:00,79.19,12.41,42.77,2.17,1.39,0.99,32.87,21.39,7.52,47.12,18.51,25.72
31-07-2019 16:00,96.09,16.59,52.85,1.37,1.59,1.48,41.65,18.22,8.73,32.45,44.41,30.56
01-08-2019 00:00,95.72,8.83,27.04,0.58,0.57,1.12,21.57,16.94,8.52,42.75,20.97,39.44
01-08-2019 08:00,92.09,10.79,55.32,2.31,0.6,1.25,38.22,21.84,6.79,48.43,21.88,31.88
01-08-2019 16:00,79,17.75,50.53,1.5,0.94,1.54,41.35,14.21,8.34,43.77,24.13,27.47
02-08-2019 00:00,74.62,9.31,20.02,0.68,0.68,1.22,18.24,16.98,6.85,58.45,18.4,30.97
02-08-2019 08:00,103.47,39.67,58.49,1.52,1.64,1.75,63.46,16.65,7.38,44.15,23.99,36.12
02-08-2019 16:00,130.28,52.28,57.57,0.41,1.76,2.04,73.24,48.79,8.08,31.89,37.79,32.09
03-08-2019 00:00,108.97,28.06,26.13,0.48,0.88,2.21,36.77,25.99,7.46,34.88,53.27,40.81
03-08-2019 08:00,86.34,37.54,48.92,1.43,1.88,2.05,56.63,27.66,7.63,37.31,20.15,38.62
03-08-2019 16:00,92.16,41.69,36.01,0.43,2.13,2.55,53.14,36.01,7.36,34.53,44.59,39.97
04-08-2019 00:00,116.12,59.19,28.56,0.3,1.32,2.25,63.45,50.77,6.78,32.39,30.73,52.22
04-08-2019 08:00,109.59,39.94,45.28,0.94,1.01,1.75,56.64,32.17,6.87,23.88,22.99,53.62
04-08-2019 16:00,137.38,31.94,49.67,0.46,1.86,3.02,52.44,15.62,8.23,21.47,46.15,46.22
05-08-2019 00:00,114.16,21.82,37.1,0.33,1.11,2.13,37.52,15.89,6.45,47.24,26.97,54.69
05-08-2019 08:00,117.25,24.37,73.73,0.76,1.71,2.02,59.08,33.91,8.34,25.17,22.48,48.34
05-08-2019 16:00,110.41,37.56,41.98,0.77,1.36,3.77,52.95,17.47,9.03,28.06,23.58,46.91
06-08-2019 00:00,94.75,13.36,29.96,0.53,0.9,1.73,26.82,13.97,6.89,43.98,14.67,52.31
06-08-2019 08:00,48.03,69.92,90.98,0.83,2.32,1.61,105.2,22.17,5.7,106.61,27.93,26.88
06-08-2019 16:00,88.97,99.37,77.74,0.44,1.81,3.01,122.36,67.75,7.29,55.49,42.89,32.84
07-08-2019 00:00,137.41,86.5,27.24,0.3,3.58,3.73,85.02,82.02,8.83,53.67,32.91,75.62
07-08-2019 08:00,102.72,32.24,60.87,1.52,3.06,1.69,58.67,42.75,8.05,45.09,30.17,35.28
07-08-2019 16:00,105.38,37.43,69.42,0.94,3.93,2.05,67.43,25.76,7.98,40.37,52.36,23.19
08-08-2019 00:00,86.31,39.22,18.64,0.42,1.27,1.93,41.9,33.35,6.52,60.38,57.69,35.5
08-08-2019 08:00,81.88,15.58,55.84,1.66,0.89,1.5,42.41,19.32,6.28,71.41,15.29,26.44
08-08-2019 16:00,84.78,26.41,39.11,1.38,0.76,1.72,42.34,29.38,8.07,100.14,25.22,21.28
09-08-2019 00:00,60.69,13.83,27.59,3.11,1.83,0.56,25.95,15.31,7.26,73.46,18.82,12.83
09-08-2019 08:00,87.56,31.44,39.55,3.67,0.91,1.21,46.68,16.92,9.58,74.35,38.71,22.25
09-08-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
10-08-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
10-08-2019 08:00,None,None,None,None,None,None,None,None,None,None,None,None
10-08-2019 16:00,64,None,None,1.1,None,None,None,None,None,None,21.57,33
11-08-2019 00:00,51.5,None,None,1.1,None,None,None,None,None,None,13.92,34.5
11-08-2019 08:00,63.04,None,None,1.18,None,0.1,None,None,None,None,9.71,33
11-08-2019 16:00,46.5,None,None,1.11,None,0,None,None,None,None,22.55,22.82
12-08-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
12-08-2019 08:00,53.05,1.42,52.03,1.19,None,0,28.82,None,None,44.99,20.04,27.15
12-08-2019 16:00,122.94,137.65,63.38,0.59,1.24,2.47,145.97,22.65,8.44,30.33,17.84,25.97
13-08-2019 00:00,67.12,91.44,50.2,0.43,0.93,1.08,101.18,19.48,5.45,29.25,9.15,23.56
13-08-2019 08:00,109.66,102.92,57.74,1.17,1.72,1.35,114.62,30.05,6.81,54.16,13.53,27.28
13-08-2019 16:00,76.34,99.74,61.24,0.79,1.83,2.97,113.89,18.15,7.3,65.7,22.46,29.84
14-08-2019 00:00,30.44,59.78,47.37,0.46,1.47,1.39,73.94,23.42,6.68,48.08,14.15,16.72
14-08-2019 08:00,99.75,46.21,78.14,0.5,1.68,2.64,83.53,27.21,7.93,59.39,23.73,52.91
14-08-2019 16:00,141.62,166.77,95.12,0.31,2.47,5.77,186.58,22.92,9.79,44.89,30.14,78.59
15-08-2019 00:00,107.03,65.67,33.38,0.54,1.34,3.92,71.31,42.64,6.65,49.25,26.71,58.84
15-08-2019 08:00,48.31,26.12,64.45,2.09,0.29,0.97,55.58,18.19,5.78,41.42,8.54,20
15-08-2019 16:00,80.62,19.05,45.97,1.67,0.89,1.19,39.98,29,7.58,49.11,9.27,20.72
16-08-2019 00:00,43.69,8.61,28.56,2.03,1.03,0.59,22.21,17,6.93,64.89,6.94,19.5
16-08-2019 08:00,69.53,15.18,33.11,2.99,1.46,0.82,30,18.38,8.94,88.25,23.97,21.06
16-08-2019 16:00,57.78,17.11,33.63,1.98,1.51,1.24,31.84,21.44,7.86,82.26,29.17,12.31
17-08-2019 00:00,30.67,8.65,20.34,2.1,1.08,0.59,17.87,19.44,7.24,54.4,17.29,9.5
17-08-2019 08:00,24.91,21.67,24.43,2.64,1.1,1.16,30.66,18.71,5.96,36.54,10.3,7.97
17-08-2019 16:00,17.72,21.09,29.02,2.04,1.25,1.24,32.17,16.14,6.47,36.41,14.78,10.81
18-08-2019 00:00,15.69,81.53,24.71,0.5,1.38,0.79,78.97,17.69,8.23,43.32,7.3,8.31
18-08-2019 08:00,34.44,147.63,46.51,0.68,1.21,1.3,145.08,19.57,7.03,25.15,8.91,16.22
18-08-2019 16:00,120.12,99.45,60.49,0.3,1.69,3.03,113.25,28.22,5.29,29.32,42.15,35.97
19-08-2019 00:00,187.91,116.84,50.96,0.3,1.44,3.33,122.36,20.74,6.09,50.5,25.8,62.34
19-08-2019 08:00,159.34,85.63,69.71,0.48,1.96,2.57,106.95,21.4,5.57,49.98,16.19,50.72
19-08-2019 16:00,188.91,82.54,53.17,0.32,1.56,2.53,95.61,32.88,3.16,66.27,18.04,44.28
20-08-2019 00:00,245.69,107.69,29.9,0.33,1.82,4.1,103.69,37.94,9.53,53.36,39.9,76.62
20-08-2019 08:00,160.84,102.8,66.95,1.02,0.9,1.78,119.36,20.21,5.45,82.77,11.79,46.47
20-08-2019 16:00,161.22,95.13,56.37,0.86,1.6,2.58,107.52,17.58,5.71,67.35,15.58,36.72
21-08-2019 00:00,201.03,130.45,56.23,0.3,2.3,2.86,136.35,16.13,5.68,73.1,15.28,62.38
21-08-2019 08:00,215.06,84.78,68.82,1.03,2.19,1.68,105.8,18.56,4.25,58.64,11.03,50.31
21-08-2019 16:00,257.78,68.7,63.96,0.45,2.03,3.32,90.03,13.37,6.92,50.27,17.82,81.94
22-08-2019 00:00,234.38,104.19,58.54,0.31,0.67,4.09,116.21,12.66,7.03,58.47,19.38,85.44
22-08-2019 08:00,216,82.48,67.57,0.62,0.76,2.32,103.22,15,6.15,74.93,13.47,49.94
22-08-2019 16:00,209.34,160.33,75.39,0.35,2.96,6.77,170.82,12.73,9.09,55.26,54.69,66.06
23-08-2019 00:00,251.22,189.71,66.9,0.3,0.88,4.84,190.32,12.82,9.8,52.9,30.69,72.53
23-08-2019 08:00,221.84,101.92,91.13,0.44,1.19,3.03,131.56,15.2,5.2,57.79,16.65,61.12
23-08-2019 16:00,284.59,207.52,77.13,0.34,2.55,7.11,210.22,14.17,7.57,52.23,39.39,71.94
24-08-2019 00:00,370.06,308.32,71.7,0.3,2.88,10.48,288.5,14.75,9.61,34.14,62.13,109.34
24-08-2019 08:00,174.84,66.53,89.43,0.43,1.27,4.34,101.82,15.37,5.11,55.17,27.96,85.19
24-08-2019 16:00,139.88,42,73.93,0.33,0.67,3.83,73.57,13.95,7.03,79.84,39.51,60.47
25-08-2019 00:00,87.84,16.32,47.89,0.33,1.01,2.05,38.78,11.24,5.92,70.87,18.12,43.38
25-08-2019 08:00,93.06,12.78,47.55,0.8,1.14,1.77,35.71,12.1,8.29,66.38,14.57,44.66
25-08-2019 16:00,68.75,62.78,54.53,0.34,0.81,2.39,80.19,15.1,7.14,60.54,47.77,29.41
26-08-2019 00:00,82.44,56.85,42.85,0.39,0.71,2.82,69.14,16.02,6.69,54.71,39.08,30.53
26-08-2019 08:00,64.31,11.26,41.49,1.86,0.65,1.39,31.25,14.43,8.48,63.48,12.75,19.66
